,LOR016C_binning_bin2,LOR019C_binning_bin1,LOR021C_binning_bin2,LOR022C_binning_bin2,LOR022C_binning_bin3,LOR022C_binning_bin4,LOR026C_binning_bin2,LOR028C_binning_bin1,LOR028C_binning_bin2,LOR028C_binning_bin4,LOR030C_binning_bin2,LOR034C_binning_bin1,LOR034C_binning_bin3,LOR034C_binning_bin4,LOR034C_binning_bin6,LOR051C_binning_bin2,LOR051C_binning_bin3,LOR051C_binning_bin4,LOR054C_binning_bin1,LOR054C_binning_bin3,LOR054C_binning_bin4,LOR054C_binning_bin5,LOR054C_binning_bin6,LOR054C_binning_bin7,LOR054C_binning_bin9,LOR054C_binning_bin10,LOR054C_binning_bin11,LOR054C_binning_bin12,LOR054C_binning_bin13,LOR054C_binning_bin14,LOR055C_binning_bin1,LOR055C_binning_bin6,LOR060C_binning_bin1,LOR061C_binning_bin1,LOR070C_binning_bin1,LOR072C_binning_bin2,LOR074C_binning_bin2,LOR074C_binning_bin3,LOR076C_binning_bin1,LOR081C_binning_bin1,LOR081C_binning_bin2,LOR082C_binning_bin3,LOR083C_binning_bin2,LOR084C_binning_bin2,LOR090C_binning_bin1,LOR090C_binning_bin2,LOR090C_binning_bin4,LOR101C_binning_bin3,LOR102C_binning_bin2,LOR103C_binning_bin1,LOR103C_binning_bin2,LOR202C_binning_bin1,LOR202C_binning_bin3,LOR202C_binning_bin4,LOR203C_binning_bin1,LOR203C_binning_bin3,LOR210C_binning_bin1,LOR214C_binning_bin1,LOR214C_binning_bin2,LOR214C_binning_bin3,LOR215C_binning_bin1,LOR217C_binning_bin3,LOR218C_binning_bin1,LOR218C_binning_bin3,LOR219C_binning_bin1,LOR221C_binning_bin1,LOR222C_binning_bin1,LOR222C_binning_bin2,LOR224C_binning_bin1,LOR224C_binning_bin3,LOR226C_binning_bin1,LOR226C_binning_bin2,LOR226C_binning_bin3,LOR228C_binning_bin2,LOR229C_binning_bin2,LOR235C_binning_bin1,LOR238C_binning_bin3,LOR240C_binning_bin1,LOR242C_binning_bin1,LOR242C_binning_bin2,LOR242C_binning_bin4,LOR242C_binning_bin5,LOR243C_binning_bin3,LOR243C_binning_bin4,LOR243C_binning_bin5,LOR258C_binning_bin1,LOR258C_binning_bin2,LOR258C_binning_bin3,LOR262C_binning_bin1,LOR264C_binning_bin2,LOR274C_binning_bin1,LOR274C_binning_bin2,LOR275C_binning_bin1,LOR275C_binning_bin4,LOR281C_binning_bin1,LOR281C_binning_bin2,LOR281C_binning_bin3,LOR282C_binning_bin1,LOR282C_binning_bin3,LOR282C_binning_bin4,LOR282C_binning_bin5,LOR288C_binning_bin2,LOR289C_binning_bin1,LOR295C_binning_bin1,LOR295C_binning_bin3,LOR295C_binning_bin5,LOR295C_binning_bin6,LOR295C_binning_bin7,LOR295C_binning_bin9,LOR295C_binning_bin11,LOR295C_binning_bin12,LOR300C_binning_bin1
LOR091C,0.614565055,0.186137367,0.325392971,0.067651472,0.0203916,0.209077675,0.880150865,0.000106538,4.718327149,0.054031371,5.02193612,0.435761536,0.439048081,0.251554427,0.317518267,0.351033007,0.019547914,0.042423232,0.176305011,0.051886264,0.137796031,0.517815253,0.4060867,0.460938227,0.004082715,0,0.050456258,0.078890824,0.06291329,0,0.271788256,3.128196066,0.549645722,7.591025039,0.24535242,0.851746662,0.006938145,0.04018032,0.550735042,0.111899486,0.511940568,1.103038712,1.736256239,0.412073112,0.500246059,0.188646705,0.231057519,5.687719202,5.833198387,4.247637059,1.688092346,5.125953545,4.208538725,0.414144297,0.40917518,0.22912283,0.134323318,383.1832023,0.334591261,0.345612115,0.009534859,1.028885596,1.657420579,1.65448446,0.346110274,346.4238734,0.017683643,0.322863402,20.67951125,0.051941544,0.074394092,0.332952418,0.020062364,0.852109696,391.667842,0.094665327,0.44120342,0.566125653,1.082254203,0.016226258,0.166053219,0.207279321,0.037809906,29.66029579,0.478631363,1.747452053,1.366530359,0.888962752,0.003644509,5.8967588,23.24017341,343.9787372,0.138267298,297.6721406,0.763295232,0.046916192,0.376695644,0.082904952,0.140139777,1.909355261,0.152738996,395.6770138,368.3832538,5.847166182,4.781979279,0.325677143,0.043790735,0.849245707,0.022251547,1.196166261,0.362500982,342.7694167
LOR098C,0.607607291,0.673158644,7.557362422,0.067767189,0.037319778,0.275216689,31.40630066,0,0.25020853,0,0.079381127,5.775493969,3.009442035,3.382548185,0.42482827,7.893658195,0.032508011,0.000298559,0.512888593,0.051740701,0.109760419,0.085886782,0.458652801,0.512507589,0.007366792,0,0.017935898,0.032158546,0.016650021,0.022811818,0.832875074,0.967498222,4.44464424,37.79370633,0.352420966,28.80215987,0.013353937,0.171312334,0.112576116,0.042433631,5.779234394,27.74990823,0.959707074,0.02561012,6.143481312,0.152512209,0.285274587,3.922365822,1.009408609,0.243938644,0.160987658,4.527905228,3.220723387,5.683799797,0.439950794,0.175504435,0.284202822,52.90869753,0.263881554,8.250395908,0.006423014,29.18598419,0.351113447,0.168451056,7.635919932,36.16176797,0.061110577,8.137680462,1.520341828,0.030374497,0.665938969,8.527526747,0.052471445,29.80089422,41.25781454,0.090945049,3.42491294,0.037618011,0.483251923,0.050291871,0.614824489,0.733257092,0.015507355,1.884521001,8.509870397,0.268799884,33.7339697,5.920077001,0.000281375,2.634191417,5.946117703,36.25056152,0.067550921,31.14288529,5.813280629,0.006290233,9.445735454,0.546576417,0.142059577,34.36609194,0.048737483,41.36700831,38.40303395,0.053940704,0.81440768,0.049822376,0.019568281,29.90488303,0.002480368,0.03356784,9.794368548,34.97823235
LOR099C,0.576627758,0.092953292,0.303064934,0.012920802,0.06066261,0.088694736,0.671736198,0,2.035230205,0.001355073,1.32131858,0.102390129,0.709967589,0.264494388,9.81834578,0.316515314,0.012127915,0.018837483,0.110556308,0.043560709,0.109750365,0.043244026,10.68936135,0.473731966,0.001354268,0.000671992,0.071813276,0.115883313,0.118065067,0.012022236,4.34115252,3.367911543,1.028979947,8.487043858,0.140439067,0.634875906,0.08559148,0.124782088,0.222158586,0.394966512,0.472737048,0.970704511,2.475867636,0.080807862,0.104937427,0.297431254,0.416287652,6.478448729,7.507272192,1.927909389,12.92008722,6.883720856,7.515585372,0.293404869,10.48314877,1.318572069,0.340312419,398.7635962,0.064777136,0.351862466,0.020798373,0.952725871,12.70507689,0.715082637,0.295203015,365.2586755,1.489254626,0.312267422,37.76932276,0.071427194,0.299452088,0.400059611,1.47591773,0.713400012,414.940237,0.348533855,0.307894189,0.056280394,10.455259,1.159954045,0.402875274,0.109034342,0.099675962,44.75864155,0.386861081,1.354484161,0.769413448,0.233466827,0.015395704,3.038360804,26.27217355,360.475161,1.195876175,314.021797,0.116785064,0.004930494,0.330993003,0.607988091,1.108741679,1.21955944,0.347657589,420.8286144,384.7136994,0.128691757,2.13736998,0.35353328,0.072756226,0.571440009,0.129107296,0.103440772,0.367121219,351.7362689
LOR101C,0.192565529,0.399672787,0.525985231,0.006646801,0.029202165,0.249451955,1.551068098,0,0.077479124,0.002868371,0.218626964,0.629758491,0.417762237,0.613489977,1.520966278,0.568476826,0.032321376,0.080716562,0.398874913,0.019824701,0.126436351,0.05163805,1.600937613,0.168498985,0.003183163,0,0.024056645,0.018799202,0.040568811,0.005531716,0.199645604,3.541433183,0.644065937,13.8768981,0.216186989,1.557812901,0.005664253,0.043997339,1.392656701,1.238501968,0.84092687,4.534289652,3.319675881,0.007712804,0.630893537,0.024225704,1.941694689,58.33078747,12.51063786,0.066370748,0.110201708,57.8615668,9.239245936,0.590956239,1.561622638,1.366260928,0.494826066,697.0321776,0.067074348,0.603872817,0.001940429,4.353932191,0.282842808,0.39573149,0.548673372,645.3520183,0.127676141,0.565641452,18.2200365,0.005329752,0.144246893,0.579041152,0.126947252,1.579050273,729.3793291,0.649823102,0.986262898,0.321805799,2.849198967,0.099356637,0.499624756,0.392388913,0.0111047,35.33432849,0.632363203,0.557602355,1.793201351,0.645605555,0.000105343,6.344602809,47.91725188,639.1779967,0.053420728,553.3576256,0.582810116,0.003221796,0.63804406,0.834903773,0.039123083,2.224068698,0.726111899,742.9303799,676.1472437,0.015408284,0.11377218,0.040265549,0.008933801,1.40937581,0.002460863,0.047169881,0.652006809,621.9665535
LOR102C,1.021528038,0.065059368,0.837811566,0.00679165,0.082485728,0.133055038,2.094578243,0,12.44456246,0.003484015,0.403200923,0.033839016,1.419133445,0.291800246,1.610311734,0.911008175,0.011326952,6.52E-05,0.067059378,0.062741025,0.039804582,0.008679528,1.674805032,0.86320641,0.003835232,0,0.071395841,0.064451254,0.056793097,0.019939799,0.256590994,1.970979095,1.542502309,10.5167124,0.109413362,1.994867699,0.015100689,0.016431603,0.571307409,0.063190567,1.109101639,1.93882884,4.856978823,0.051275863,0.044566484,3.611767772,0.067632814,2.718376509,59.44361097,12.89272175,1.572642075,2.458704771,5.230521487,0.768377698,1.633850256,0.089527236,0.122933102,430.7081745,0.0384487,1.003461722,0.003413245,1.996797333,1.633673927,0.869556431,0.871711279,395.8982383,0.219649499,0.899396304,4.412812681,0.026137788,0.06908943,1.131704892,0.217845496,2.010993622,448.7482603,0.287338994,0.126083081,0.606842695,2.410837581,0.176122686,0.170799423,0.082347595,0.045515727,18.41160976,0.988235728,0.159658262,2.355811679,0.137041319,0.006279818,3.769796922,34.5551389,392.545213,0.066325396,338.914771,0.054818505,0.002978207,0.891857954,0.150234031,0.061005232,3.082642841,0.124022864,452.9895492,414.9553221,0.026594891,12.37223842,0.067499197,0.006552928,1.955299867,0.064557504,0.015558076,1.066739573,381.2978383
LOR103C,8.638333018,0.182143546,1.185087826,0.02286451,0.032189733,1.767511076,1.239879188,0,72.43468553,0.026317247,6.446133361,4.130399036,1.339418806,0.293699622,0.490381517,1.490916544,0.022705742,0,0.462426023,0.856765077,0.571144538,0.184534683,0.951959473,6.559645522,0.008583687,0,0.480404757,0.473424214,0.46821663,0.013889762,0.612452323,1.382373545,2.942089461,3.830972108,2.655030636,1.11823311,0.020039728,0.361441519,0.641590592,1.742131651,0.913098928,1.407113325,1.451503882,0.340412828,3.975929324,0.082862514,1.636930305,1.526648965,4.401046648,86.60785089,228.9573079,1.812557015,2.39898817,1.011354255,0.840682654,6.468894287,4.976881735,88.4212682,0.396417133,1.19939891,0.022141723,1.224411777,225.4020121,0.853036783,1.473821097,80.43726699,0.404592615,1.511855588,3.137684635,0.007041849,0.363196961,1.157512125,0.404628431,2.218074768,91.91523493,0.190652642,1.032414734,0.507669587,0.626773285,0.348566073,0.505596171,0.303567875,0.235033463,5.536504895,1.742276314,0.763414808,1.536809586,5.217252973,0.003420264,2.07467253,6.153879069,79.35105146,4.697266355,69.80426041,3.969054961,0.003490925,1.298297617,1.604373802,4.720173273,2.121763919,1.060679246,92.50988981,84.37521793,0.851572052,71.15109986,3.123213954,0.042083588,2.435929315,0.112634829,0.040695227,1.618513968,78.08537143
LOR202C,0.251499797,0.239451436,17.45425304,0.131186869,0.136048286,0.26222798,9.645282082,0.005531705,0.094013769,0.00369506,0.021177438,0.119964362,2.025669479,1.205101772,0.145977463,17.79880901,0.113734714,0.004148145,0.250747737,0.023460309,0.059983244,0.45359069,0.143138566,0.196038662,0.073935297,0,0.020803774,0.009229308,0.014985778,0.007834199,0.44863809,3.775046501,2.525960134,17.81813234,0.288478507,9.245256589,0.596499968,0.04855667,0.280655929,0.044320414,13.69728762,12.66261747,10.77270504,0.050741534,0.115580536,0.124965529,0.081011349,74.45637129,8.620651405,0.09093143,0.127067111,83.36668736,16.87500015,20.87814864,0.146267163,1.245964716,0.208950948,495.4493284,0.303347544,18.47687325,0.006667113,12.71851789,0.247961799,1.291211312,17.30348874,452.8312845,0.844388239,18.04975532,2.346289236,0.101353065,0.094537319,18.57603628,0.85628749,9.153249074,508.5912306,0.17172978,0.893018923,0.151581584,1.068129412,0.683341103,0.276401795,0.284299427,0.008542461,14.77713224,19.69603037,0.034457049,9.486843125,0.186375887,0.001133206,6.172291535,30.81372685,448.2902981,0.276033977,389.4133939,0.147494864,0.003067919,21.99438925,1.147728869,0.266065,9.325647781,0.072887768,514.5615983,477.901954,0.018616512,0.142264612,0.034739245,0.014620894,8.82207983,0.00367378,0.016364453,23.56330669,445.3374535
LOR203C,0.892696878,0.116047961,0.12556572,0.002537546,0.003556779,0.423343832,0.653593141,0,0.11129684,0.001063349,0.051711476,0.037971479,0.121067203,0.383171743,48.43044485,0.154369174,0.002254762,4.89E-05,0.121255411,0.033968152,0.122956523,0.100875621,52.28498856,0.897160443,0,0,0.020001539,0.009964174,0.217892644,0.000426468,0.312634452,12.31796197,0.483561901,11.18756214,0.072514304,0.668504789,0.016829352,0.115597551,0.088908307,0.049121826,0.444061095,0.942362115,2.078657106,0.004055087,0.039500874,0.05671915,0.081411637,10.50965282,12.60581729,0.105543133,0.085151136,10.21093231,14.09904552,0.137164443,54.4680403,15.3877853,0.374197139,627.9718461,0.208277873,0.132150475,0.001171032,1.001669286,0.355993031,5.299711423,0.131509618,575.017986,1.951859663,0.136875249,12.82954098,0.02733314,0.20448954,0.128017715,1.915556302,0.658363756,650.0844311,1.062541388,1.549065452,0.054879424,49.32652584,1.52825276,0.449888735,0.178575289,0.003962228,27.90030608,0.173294592,0.076224146,0.660775593,0.145361695,0.000606028,9.068825176,39.12947179,568.7685424,13.156792,494.8035271,0.056569411,0.002116381,0.147144265,5.113011527,11.80314769,1.275901245,0.032705224,655.6216609,604.861515,0.019946819,0.157435195,0.061234402,0.009960877,0.427176938,0.00439065,0.005780551,0.190641534,573.3718856
LOR204C,0.121940077,0.08013701,1.346056113,0.029547146,0.007809387,0.193568248,1.860186835,0,0.074951452,0,0.036156795,0.044669179,0.493020417,0.284734024,0.403582995,1.445166473,0.071431309,0.001979978,0.090575567,0.013034255,0.040053679,0.035102286,0.402403998,0.135490906,0.000794018,0,0.002848927,0.017578255,0.009092642,0.000749939,1.423428359,3.123098067,0.666373334,11.28237873,0.044327097,1.788898752,6.696392015,0.024220263,0.64566909,0.039007577,1.461880079,1.666805606,2.705270167,0.021093843,0.038478844,0.864382948,0.068703679,3.33600636,8.782553146,0.078772565,1.345960128,2.260407928,5.809683298,0.915201455,0.405964772,0.636430134,0.24272831,619.6979598,0.032547886,1.281158575,0.001023982,1.766543147,1.39333878,1.688855835,1.35424612,563.6545918,0.163063235,1.416154661,48.03783577,55.85723595,0.657212894,1.409046868,0.161721225,1.852279217,636.6944698,0.220314268,0.444926587,0.087629186,1.866144136,0.128422348,0.818257301,0.082109265,0.01007393,61.78050761,3.233628469,0.058647657,1.97018497,0.069486549,7.46E-05,6.092163371,36.46944123,557.4181204,0.624266389,483.8730008,0.053989001,0.00017978,1.4622513,0.212063474,0.638578357,2.428261357,0.07008092,643.4143389,598.00852,0.041704984,0.119354195,0.030355328,0.03810566,1.742007429,0.052619487,0.088895911,1.736696121,544.3607926
LOR206C,1.007366771,11.65697305,2.76416997,0.042751747,0.104802113,0.328821101,11.50036422,0,0.197314021,0,0.18005068,38.1842079,1.313336804,2.18232307,4.105532358,3.001620217,0.167778473,0,11.22924661,0.313428843,0.452965748,0.485254091,4.25768119,0.997669086,0.026668151,0,0.072820025,0.129825145,0.055924393,0.005974897,0.729413465,1.632658051,2.272260721,13.50356225,0.574650299,11.05346548,0.017869686,0.09662293,0.404551054,3.388899053,2.274582293,10.59806244,2.776647619,0.023129784,40.33493423,2.21353698,16.09473655,2.144064675,0.584813907,0.216640602,0.127997881,2.385992287,0.812595393,3.47963657,4.125962931,0.411235177,0.42017868,30.01181637,1.242399306,2.945268398,0.009360913,10.48109117,0.22613593,0.364644967,2.961698673,25.34327375,0.940117956,3.035220739,7.904566264,0.01603408,0.559308398,3.020483304,0.890387561,11.27283488,28.80321665,0.05847113,9.915040739,0.24478625,4.266072398,0.712645987,0.594674517,11.34637169,0.028240212,8.491410187,3.206925488,0.66208925,12.00793438,37.28454552,0.002247865,2.516745358,2.886442625,25.52628448,0.135543597,21.95423874,36.52297982,0.005183808,3.369177713,20.66899923,0.339729575,11.67469514,4.782413461,28.89404701,26.85190323,0.044406914,0.455620901,0.183490964,0.039837743,10.87778802,0.007436978,0.067523124,3.656901611,24.4571863
LOR207C,0.183052545,0.118821871,1.707335653,0.158021153,0.047250565,0.018005515,3.695467041,0,0.176383103,0.00018534,0.040847517,0.865860389,1.766537466,0.496990671,0.567719046,1.722888215,0.003833767,0,0.078223391,0.017221562,0.100209834,0.108894793,0.605641293,0.12227338,0.004054454,0,0.075433539,0.036052164,0.037266206,0.005102537,0.587048027,2.387227123,1.978115631,7.672661579,0.441111712,3.498567977,0.009458202,0.003680372,0.196164773,0.182955993,1.604409878,3.572057419,4.151195003,0.058174572,0.828305001,0.319683356,0.26660202,8.943374165,4.961930868,0.144348311,0.048771674,8.616663256,6.472736916,1.951269069,0.53052977,0.135119836,0.113921735,213.0572763,0.310455322,1.816427708,0.009321584,4.124466382,0.13413539,1.408556596,1.724239769,193.3158278,0.190259071,1.728351322,80.69434962,0.090532965,0.984244667,1.81117863,0.182579089,3.820629465,216.1483622,0.213961545,0.743011762,0.171250385,0.860762221,0.18078954,0.907426487,0.154920976,0.002459321,84.28798024,1.921890161,0.181246637,3.608366205,0.937352903,9.05E-05,2.128319471,15.77565831,191.8498263,0.011713755,167.9458518,0.929923835,0.000488202,2.094141635,0.093383637,0.016089333,3.783560378,0.139080137,217.9902438,204.2698326,0.144241992,0.233811117,0.015645056,0.122084537,2.768730422,0.042861032,0.028583111,2.25470181,190.9268604
LOR208C,0.487074712,0.047080358,0.344229323,0.00386798,0.012106036,0.162424746,2.086307431,0,4.097201559,0,0.279091889,3.983975,0.350131554,0.371140961,0.116836898,0.453452441,0.004507265,0.083878412,0.053150464,0.080865816,0.034987339,1.742590386,0.129128129,0.469115714,0.016373173,0,0.091340208,0.215333546,0.024048859,0.006782267,0.180865433,0.23742489,0.57940318,7.820107669,0.840257071,2.139860494,0.00907012,0.040242535,0.33684535,0.302202793,0.210087123,1.879111659,0.433938096,0.471042142,3.354092479,0.06171655,0.447077883,0.397788719,0.58081115,3.608219548,0.047682773,0.3279281,0.744037127,0.185726727,0.135342584,0.05143758,0.155520457,24.40888873,0.781748936,0.430031932,7.98E-05,2.198356274,0.059274023,0.086286853,0.383049634,14.15461646,0.405521369,0.426543934,1.832899181,0.077633279,0.180233573,0.321630623,0.38089389,1.903181084,15.39964921,0.070150507,1.035115453,0.291176766,0.116679243,0.263955186,0.202352106,0.052266709,0.031197319,1.498447895,0.494289032,4.091668767,4.471853805,3.605533131,0.005428778,1.630866378,4.469815054,15.24758104,0.02329424,12.38454823,3.767294925,0.094461557,0.478689803,0.192076843,0.034834375,5.495323066,1.334830472,15.38169257,15.03250893,0.005316932,4.540179898,0.234422902,0.059855466,1.957368523,0.028347041,0.062659836,0.570979127,14.27686315
LOR210C,0.624512606,0.244567211,5.056779759,0.15529882,0.04323215,0.162465663,6.987766757,0.000500637,0.333092014,0,0.253989023,0.1479651,15.3755564,0.917125631,2.250308258,5.878144298,0.091805948,0.003346231,0.244070591,0.034674511,0.318064768,0.252538338,6.932848114,0.511436181,0.007002212,0,0.010480505,0.019027048,0.075905359,0.516089497,1.976116642,31.85915653,18.79151824,9.015352817,0.060494986,5.443046587,0.019821853,1.96398123,2.743825622,0.116513841,3.980135004,4.458229237,1.428874822,0.739125447,0.140963073,0.442761239,1.069220664,0.68534461,1.615594948,0.327876232,0.202818614,0.645342551,6.880305415,3.929294799,6.443069341,1.486448454,27.29835041,83.28300006,1.295610401,5.046667405,0.009479948,5.783071501,3.068680408,0.974093724,5.398757705,75.75067516,561.4107077,5.64976794,2.060598069,0.042207476,22.95345862,4.883904157,554.8718943,8.407981998,82.60800873,0.035666469,2.826050387,2.704617124,0.895061735,458.7888672,44.22791307,0.369324469,0.016501352,5.140008383,6.075470265,0.510855985,5.350766743,2.068465374,0.000363597,3.294563695,5.719601219,74.98209076,1.352747212,74.7715507,0.208087814,0.156544935,5.700953633,1.248255187,1.267085469,5.234959773,0.106775929,83.46230649,79.7338076,0.052834695,0.970978296,0.437857954,0.014458189,4.542808745,0.009179248,1.436083222,6.486948992,75.10621441
LOR211C,1.083224498,0.467973884,5.309601885,0.067640784,0,0.023181702,27.95900022,0,0.439284144,0,0.133213425,1.092972729,3.148086028,3.935507979,7.480316949,5.383867878,0.044050723,0,0.258363013,0.000332477,0.466519857,0.009834839,7.294933771,1.129321973,0,0,0.010508399,4.37E-05,0.060205723,0,0.425875697,2.033492298,4.149489458,31.24639183,0.197256177,26.5547582,0.253401256,0.05825086,0.316334899,0.315407757,4.810596965,24.03271567,0.435534346,0.124365578,0.891982026,0.013028107,0.319373514,0.912763843,0.824823286,0.42804286,0.070408303,0.882518615,1.625544611,4.347923953,7.496649418,0.995397205,0.441284651,48.96708743,0.069872374,5.988225616,0.004423013,24.35015006,0.222201942,0.1569906,5.59418104,37.03512328,0.524666978,5.426827965,2.016988003,0.938247481,0.259944789,5.84415856,0.520415032,24.18907986,41.19158477,0.010246196,1.404223448,0.172024272,7.667408921,0.410842736,0.375234257,0.450995538,0.000265664,2.302740782,5.893755839,0.151878047,27.50274245,1.030370605,0.000212372,2.682291886,6.72296951,37.62378461,0.830705611,33.08842607,1.260905933,9.94E-05,6.211752977,1.052164518,0.91728224,27.48322483,0.600116633,41.4963469,39.17548294,0.022067649,0.96390096,0.108025843,0.146891541,26.80348892,0.000529776,0.007959409,6.32308387,38.1731673
LOR212C,2.42329023,0.568709977,3.02030183,0.180696161,0.045869146,0.230958634,4.021158747,0,10.71874177,0.030307978,0.384527659,2.962380502,0.782985504,2.589044229,4.766079703,3.298813808,0.026896034,0.013201756,0.570222009,0.093002008,0.542903392,0.64933098,5.085960762,2.375636916,0.008722556,0,0.094818242,0.159607882,0.178875955,0.069903702,1.275372878,7.887705159,1.582604447,6.555841176,0.277251046,3.676474312,0.018834339,0.303494902,2.37198484,5.055491875,2.429645882,3.454790906,1.815963282,0.045489576,2.885587858,0.524816235,4.427542231,0.442777913,2.977723,10.4312331,0.216676249,0.69289616,2.938057175,2.697428453,4.79961292,0.386009978,0.938422667,136.6380535,0.526237402,2.868205404,0.014310262,3.60106568,0.622289803,0.733856872,3.0873269,124.5050389,36.56872947,3.193535727,6.531188507,0.037303606,11.16150843,2.909624778,36.82570881,4.137955792,141.2023054,0.939283158,1.969500579,2.571623751,4.884326201,30.36199771,13.18378339,0.5846557,0.065694493,9.539685936,3.564023586,2.248011006,4.003285335,3.355519758,0.024142101,2.041041341,7.955115727,122.814472,0.311141881,107.9649125,3.000658113,0.64320688,3.584007861,0.507884333,0.296610162,4.161166033,6.116287412,142.2806408,131.6823166,0.201791499,10.71355097,0.996282115,0.061872808,3.845163244,0.112444032,1.772449421,4.073025536,120.7208617
LOR214C,0.031274851,0.042679949,26.50488732,0.010117089,0.059477779,0.816194868,1.285440663,0,0.043392392,0.004835936,0.060255389,0.609256533,0.177266208,0.27793911,0.102673932,28.54203544,0.21812702,0.008459768,0.038024554,0.055412403,0.03718068,0.408220335,0.170034592,0.013599672,0.004438336,0.000392306,0.010717041,0.020799615,0.016676823,0.000218183,0.062205709,5.573688171,0.323480281,6.431414995,0.053751588,1.150664917,0.021272448,0.034014816,0.035847092,0.184309361,21.14842563,1.290825543,3.751576216,0.017391965,0.505535417,0.090047319,0.060770732,4.942984724,7.19243494,0.04202487,0.078156594,4.367544778,12.06408203,17.92851968,0.119909673,0.127997632,0.409641386,299.3910692,21.67031724,33.14854153,0.006618893,1.288934741,0.598266327,0.811828664,27.64266828,265.8685099,4.34392083,29.02116555,173.0558831,0.063040462,3.216578075,28.88381885,4.309253329,1.137540046,282.1952555,0.174604107,0.588778598,0.019991141,0.377275305,4.145252677,3.579264868,0.053052231,0.011213046,176.8401675,30.85352249,0.263915477,1.543970987,0.654836981,0.00118697,11.2002292,19.78772152,268.2147744,0.039363683,236.3448661,0.754871642,0.003421776,32.39796606,0.039007035,0.021933873,2.043405711,0.067763601,284.3008954,286.4116305,0.009012514,0.199389333,0.019641441,0.014131478,1.11732866,0.004763221,0.006401595,33.82746288,282.5009009
LOR215C,0.004097989,0.003570906,0.137328823,0.002382871,0.002560173,0.002544518,0.047244454,4.62E-05,0.021810597,0.000607556,0.001805932,0.00680711,0.00544451,0.011726245,0.010024083,0.153391033,0.021726946,0,0.003337757,0.001706827,0.00156397,0.005308268,0.01016167,0.003212669,0.000969321,4.35E-05,0.000898553,0.001623026,0.000298509,0.000401537,0.003658309,0.365441475,0.012137629,3.843381236,0.008939349,0.041312015,0.010598111,0.000746073,0.03748361,0.002477333,0.139227664,0.064486535,1.103745639,0.007310196,0.004858061,0.028232348,0.004275908,0.619576803,1.486185248,0.020810438,0.006958801,0.479120401,1.242552495,0.151742982,0.008614432,0.010893636,0.007503424,88.4553284,0.00384055,0.112153364,45.73031478,0.063508486,0.016845298,0.080993493,0.08087013,80.3713022,0.00079621,0.100780725,4.720903177,0.039772979,0.003914109,0.124921851,0.002113229,0.048564873,91.7570596,0.038150434,0.021876759,0.004467733,0.179677971,0.000756399,0.02727741,0.005497634,0.001240304,6.70234961,0.071963223,0.003252774,0.07438049,0.00785582,7.78E-05,0.729946678,11.28092408,80.0159088,0.005752258,68.81860202,0.010249421,0.000708721,0.086010643,0.002278023,0.003542671,0.229189555,0.00635225,92.61916249,84.61764233,0.001574428,0.04378775,0.001187572,0.002966504,0.041126065,0.001160352,0.001482532,0.07627944,77.35484284
LOR216C,0.329770966,0.39464528,7.870135387,0.051395702,0.04479408,1.768360158,21.00616444,3.81E-05,0.177597314,0.003495455,0.122511269,0.071894635,5.13627789,2.227233584,0.737417096,11.33317138,0.09274227,0.024011251,0.4324334,0.07617245,0.127005741,0.03274258,0.836101886,0.239361232,0.013348118,3.66E-05,0.028993571,0.049916083,0.019014139,0.297620073,0.98573382,2.46718063,6.625326846,23.82479761,0.223186776,17.9916575,0.020032865,0.140362568,1.760559013,0.131838164,6.53612327,17.34695309,4.20960361,0.084231502,0.074612813,0.331854214,0.355664567,5.40621002,5.139462515,0.178443395,27.15567765,4.926397968,14.32722316,5.740631056,0.747007847,2.623249785,0.87856392,279.4947081,0.167768798,7.755994066,0.084126084,17.98585462,27.04999176,1.957313194,10.68707305,253.4586335,0.234723801,11.21405051,26.45750336,0.078425696,0.573787746,7.582546416,0.232137002,18.67505172,283.6675642,0.132433199,0.810009164,0.124025925,1.317893115,0.196312721,0.590574219,0.455086217,0.007820069,33.24166677,12.57467608,0.051089439,18.97841359,0.192758748,0.000434975,5.188031812,17.6371406,251.6182976,2.579849574,219.6385131,0.078984129,0.001021879,9.092808364,0.474470268,2.569197629,19.1934455,0.155978936,285.6721975,268.678856,0.134084614,0.277704912,0.508431914,0.035213474,19.44255285,0.02848187,0.067568313,11.7344512,247.4593527
