genomes,LOR002C,LOR003C,LOR005C,LOR006C,LOR007C,LOR008C,LOR009C,LOR011C,LOR012C,LOR013C,LOR014C,LOR015C,LOR016C,LOR017C,LOR018C,LOR019C,LOR020C,LOR021C,LOR022C,LOR023C,LOR024C,LOR025C,LOR026C,LOR027C,LOR028C,LOR029C,LOR030C,LOR033C,LOR034C,LOR036C,LOR037C,LOR042C,LOR046C,LOR051C,LOR054C,LOR055C,LOR058C,LOR060C,LOR061C,LOR062C,LOR063C,LOR065C,LOR070C,LOR072C,LOR074C,LOR076C,LOR078C,LOR081C,LOR082C,LOR083C,LOR084C,LOR085C,LOR086C,LOR090C,LOR091C,LOR098C,LOR099C,LOR101C,LOR102C,LOR103C,LOR202C,LOR203C,LOR204C,LOR206C,LOR207C,LOR208C,LOR210C,LOR211C,LOR212C,LOR214C,LOR215C,LOR216C,LOR217C,LOR218C,LOR219C,LOR220C,LOR221C,LOR222C,LOR223C,LOR224C,LOR225C,LOR226C,LOR227C,LOR228C,LOR229C,LOR230C,LOR231C,LOR233C,LOR234C,LOR235C,LOR237C,LOR238C,LOR239C,LOR240C,LOR241C,LOR242C,LOR243C,LOR246C,LOR248C,LOR249C,LOR254C,LOR258C,LOR259C,LOR260C,LOR262C,LOR264C,LOR269C,LOR270C,LOR272C,LOR274C,LOR275C,LOR279C,LOR281C,LOR282C,LOR283C,LOR284C,LOR287C,LOR288C,LOR289C,LOR294C,LOR295C,LOR300C,LOR301C,LOR303C
LOR226C2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1407866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6699236,2.6840326,0,0,0,0,0,0,0,0,3.4129698,0,0,0,0,0,0,18.9633984,0,0,0,0,165.0134808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.148976,0,44.4800342,76.8066915,0,0,40.644513,0,0,0,0,0,0,27.7695616,0,0,4.0849748,0,0,0,0,0,6.6697796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5638293,0,0,0
LOR226C4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0397968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR226C8142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.637002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR227C12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6088158,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5740589,0,0,0,44.8756786,0,0,13.6233858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0846742,0,0,0,0,0,0,0,0,0,0,0,0,0,6.818595,0,0,701.8675104,0,0,13.4224965,0,0,0,0,0,0,0,0,7.760298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.558632,0,0,0,0,0,0
LOR227C1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.404102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR227C4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.6654095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR235C8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8308475,0,0,0,0,0,0,0,0,0,10.2476451,0,0,0,0,0,0,8.0308528,0,0,0,0,10.5942234,0,0,0,0,0,0,0,11.155256,0,0,0,0,0,0,0,15.37704,8.369106,0,0,0,5.4582684,20.8073285,0,0,0,0,0,0,98.1147872,0,11.594819,10.5467472,5.3466318,0,0,0,0,0,23.6838336,0,0,19.829124,0,0,0,0,16.8725433,0,14.274332,0,0,0,0,0,0,21.2971614,51.608574,0,5.065578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25697,0,0,0,0,12.7562616,0
LOR235C8843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.584212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR238C1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.244948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR238C6320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.490504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR238C6350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.042714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR238C9053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7179529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8809552,0,0,0,0,0,0,0,0,0,0,44.1285336,0,0,0,0,0,0,0,0,0,0,0,0,0,151.918792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7974614,0,0,0,0,0,0,0,0,0,12.4600882,0,0,0
LOR2400C2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2197471,0,0,12.9699675,0,0,0,0,0,0,0,0,0,0,0,0,13.5838944,0,0,0,0,0,0,0,0,13.318347,0,0,0,0,24.4104479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.80256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR2400C583,0,0,140.335425,0,103.8450966,0,0,58.8064468,97.4428014,0,0,0,27.2404681,66.0041362,0,0,31.1866392,42.500675,19.5331325,0,0,0,1.330922,0,15.3603502,0,142.9198736,17.9923835,52.0353981,18.9085948,0,22.3385352,36.165239,31.6147298,28.7653704,74.8642843,0,0,0,52.4971573,49.9418334,61.1106004,79.3874124,114.6363239,21.9434586,43.5040632,7.8811992,8.5821648,61.1945936,0,15.4500724,0,0,18.9791532,120.2942736,0,79.2600984,132.5953573,124.8767849,14.5139946,144.600225,135.7457484,192.7408034,0,0,0,22.2581018,24.8970162,0,65.1321664,26.2884798,74.678701,108.7110684,141.0654366,95.6011095,86.2651264,7.231245,0,65.2035699,119.2105824,20.4854422,91.7305326,132.4184085,86.0697372,36.829467,75.4849368,0,103.1195414,55.5706634,157.4435928,39.1656356,34.094486,38.4614527,92.4122115,0,3.6253938,47.6404446,131.68494,35.7348837,252.9256968,170.1143538,93.8894836,72.22338,34.315911,63.249678,81.273798,154.9537225,66.0010057,24.2962923,29.4226425,8.2734482,136.1730086,0,49.8872934,58.1077968,0,38.9172574,78.318954,17.65215,27.7488554,12.7693216,64.7021445,71.6393928,70.4327544
LOR2403C1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.379481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR2403C1976_1,0,0,0,0,0,0,7.267127,0,0,0,0,0,62.3623942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.9776012,0,0,0,0,0,0,0,0,10.6377572,0,0,0,0,0,0,0,0,0,0,0,0,0,97.154658,0,0,0,0,0,0,79.070457,603.4534704,0,0,0,0,0,0,0,0,18.6969762,0,0,20.861451,0,0,0,0,0,94.7234574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.349546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR2405C4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177.032172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR2407C1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.9408007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR2407C583,0,0,211.7853215,0,150.6459612,0,199.061765,97.4224688,196.9829727,0,58.72467,0,64.0720383,143.6904204,0,0,47.6637078,94.7470391,34.47253,113.435231,0,0,2.4618635,63.3865701,33.0140122,0,265.9229646,40.7398285,95.7858923,41.7925399,0,39.5971768,52.1745992,47.5070494,43.0624468,111.1801231,0,0,0,109.1474729,82.9081477,141.5769299,120.0238754,148.70002,30.9807558,70.6217616,12.6299184,13.7052768,101.5505064,0,34.4736168,40.9586088,0,28.0474542,154.453014,0,171.3089952,318.4694138,192.3614742,35.6764516,220.6103025,271.2097314,272.0100243,0,68.48895,0,37.142411,56.31626,0,142.5792432,37.2310776,121.516087,322.7168736,200.8109718,131.8961178,140.2035672,20.702115,0,146.8052271,214.9545216,49.4904156,142.879282,268.8889455,119.3995294,80.308167,124.3724391,101.8731531,152.2640387,87.1432982,227.3115344,71.2019594,83.090906,82.2652688,127.807533,0,4.8820504,66.4978112,179.916696,0,364.5785052,244.057823,230.5784316,304.55606,51.8901489,101.3134176,225.035676,270.8724574,101.4663874,35.5912137,120.7351035,23.5407521,207.9907045,0,72.4125474,79.0070441,0,57.1050132,192.848418,36.74169,59.1449005,26.4395054,219.5559345,120.2624448,199.172034
LOR240C1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1882595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR240C3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.416022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR240C4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.035359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.302983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2663276,0,99.287055,0,0,0,0,5.0792406,0,0,0
LOR2410C1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.9575904,0,0,0,0,0,0,0,0,0,0,0
LOR2410C1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.6440888,0,0,0,0,0,0,0,0,0,0,0
LOR2410C1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.2225064,0,0,0,0,0,0,0,0,0,0,0
LOR2410C562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7380092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4800804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.303635,0,0,0,0,0,4.7191368,0,0,35.1906432,0,0,0,0,179.488071,0,0,37.7783307,0,0,0,15.8998434,0,14.1208266,0,0,0,0,0,0,0,11.662346,0,0,0,0,44.229103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8618416,0,0,0,0,0,0,0,10.2695607,0,0,0
LOR2411C11368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7060725,0,0,0,0,0,0,0,0,0,0
LOR2411C12611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.2018537,0,0,0,0,0,0,0,0,0,0
LOR2411C1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.68439,0,0,0,0,0,0,11.0050045,0,0,0,0,0,46.8300287,0,0,0,0,0,3.1511632,0,0,0,230.814329,0,0,0,0,85.0260728,0,0,0,0,33.4228944,0,0,0,0,11.267019,0,0,0,0,0,0,10.0328025,0,0,0,0,0,6.8876514,0,0,0,0,17.733249,9.7267104,0,0,0,0,17.4766644,0,4.9569408,0,35.467733,0,41.1530403,13.478175,0,0,0,0,0,0,0,0,0,0,7.511928,71.4314794,0,0,0,0,28.2132532,0,0,0,31.740171,0,0,25.5170734,0,0,0,0,265.5378132,0,61.0191225,0,0,0,0,17.9883683,0,0,0
LOR2411C6659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.6116259,0,0,0,0,0,0,0,0,0,0
LOR2411C8882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.551835,0,0,0,0,0,0,0,0,0,0
LOR2411C9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9999655,0,0,0,0,0,0,0,0,0,0
LOR2412C1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.0436084,0,0,0,0,0,0,0,0,0
LOR2413C2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.298035,0,0,0,0,0,0,0,0
LOR2413C3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0187675,0,0,0,0,0,0,0,0
LOR2413C4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9348375,0,0,0,0,0,0,0,0
LOR2413C4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5474525,0,0,0,0,0,0,0,0
LOR2413C4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3535765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.8281275,0,0,0,0,0,0,0,0
LOR2413C5626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4233675,0,0,0,0,0,0,0,0
LOR2413C699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4233225,0,0,0,0,0,0,0,0
LOR2415C1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7087091,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1664222,0,0,0,41.503953,0,0,10.3061808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6543636,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35124,0,0,783.001296,0,0,8.6326485,0,0,0,0,0,0,0,0,7.055992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.545176,0,0,0,0,0,0
LOR2415C8146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.37792,0,0,0,0,0,0
LOR2416C4554,0,0,0,0,0,0,0,0,0,0,46.2732675,0,0,0,0,0,0,92.7863216,8.564575,0,0,0,0,0,27.3292656,0,0,23.883062,0,18.4325279,0,0,0,0,4.9283368,37.2940193,0,0,0,0,0,33.1135112,10.2232974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7688111,9.3541336,0,25.25712,41.1512388,0,0,0,0,18.35237,0,0,153.0315216,2.8117188,0,0,17.159931,0,63.7896832,21.12999,0,134.6280813,160.4926176,46.324185,22.1260886,48.4370145,21.0928896,38.258703,0,0,0,0,0,0,51.757402,0,0,0,0,0,0,0,0,0,0,492.377928,0,29.1499056,48.36702,92.0557092,0,0,104.0953815,28.5714621,0,0,0,0,0,0,0,44.10918,0,4.4735964,424.1780655,0,258.4940508
LOR2418C1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.9998669,0,0,0
LOR2418C2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9563012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2059052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4969002,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9597924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.716078,0,0,0,0,0,0,0,0,0,86.6669594,0,0,0
